round_index,random_reps,mean_max_hits,mean_ticket_hits,ge3_rate,ge4_rate,mean_score,score_se
101,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
102,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
103,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
104,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
105,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
106,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
107,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
108,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
109,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
110,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
111,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
112,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
113,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
114,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
115,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
116,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
117,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
118,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
119,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
120,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
121,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
122,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
123,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
124,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
125,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
126,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
127,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
128,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
129,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
130,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
131,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
132,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
133,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
134,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
135,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
136,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
137,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
138,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
139,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
140,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
141,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
142,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
143,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
144,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
145,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
146,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
147,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
148,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
149,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
150,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
151,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
152,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
153,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
154,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
155,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
156,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
157,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
158,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
159,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
160,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
161,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
162,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
163,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
164,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
165,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
166,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
167,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
168,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
169,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
170,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
171,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
172,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
173,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
174,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
175,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
176,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
177,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
178,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
179,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
180,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
181,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
182,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
183,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
184,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
185,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
186,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
187,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
188,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
189,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
190,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
191,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
192,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
193,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
194,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
195,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
196,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
197,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
198,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
199,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
200,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
201,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
202,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
203,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
204,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
205,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
206,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
207,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
208,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
209,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
210,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
211,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
212,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
213,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
214,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
215,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
216,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
217,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
218,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
219,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
220,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
221,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
222,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
223,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
224,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
225,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
226,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
227,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
228,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
229,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
230,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
231,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
232,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
233,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
234,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
235,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
236,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
237,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
238,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
239,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
240,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
241,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
242,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
243,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
244,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
245,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
246,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
247,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
248,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
249,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
250,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
251,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
252,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
253,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
254,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
255,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
256,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
257,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
258,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
259,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
260,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
261,4096,2.438720703125,1.323779296875,0.438232421875,0.0703125,2.77721435546875,0.01638550278333174
